is vomiting one of the symptoms|Can COVID-19 be transmitted when a person is not showing symptoms?|0
is vomiting one of the symptoms|It would be great to hear more about the symptoms. Cough and difficulty breathing isn’t too specific (especially during allergy season!).|56
What s the difference between COVID 19 and CoronaVirus|What is the difference between COVID-19 and SARS-CoV-2?|12
What s the difference between COVID 19 and CoronaVirus|What is the difference between isolation and quarantine?|0
What s the difference between COVID 19 and CoronaVirus|What's the difference between self-isolating and self-monitoring?|0
What s the difference between COVID 19 and CoronaVirus|What is COVID-19? |26
What s the difference between COVID 19 and CoronaVirus|What caused COVID-19? |0
What are the symptoms|What are the symptoms of COVID-19?|100
What are the symptoms|Are symptoms of COVID-19 different in children?|61
What are the symptoms|Can COVID-19 be transmitted when a person is not showing symptoms?|0
What are the symptoms|What is a coronavirus?|0
What are the symptoms|What is COVID-19? |0
Is it useful to wear a mask if we are not sick|Should I wear a face mask?|88
Is it useful to wear a mask if we are not sick|Should children wear masks?|74
Is it useful to wear a mask if we are not sick|Should the general population wear masks to protect themselves from COVID-19?|89
Is it useful to wear a mask if we are not sick|Should I be wearing a face mask to prevent me getting COVID-19?|90
Is it useful to wear a mask if we are not sick|Can my child become sick with COVID-19?|0
How many cases in Quebec|How many Covid19 cases are there?|80
How many cases in Quebec|How many Covid19 cases have been reported in my country?|73
How many cases in Quebec|If someone has been exposed to another individual who is positive, after how many days without symptoms can one be sure that he/she has not been also infected?|0
How many cases in Quebec|How does COVID-19 spread?|0
How many cases in Quebec|How long do people have to isolate for?|0
I am coughing but I don t have fever Could I have covid 19|I have packages coming from China... am I at risk?|1
I am coughing but I don t have fever Could I have covid 19|Am I at risk if I touch someone who has died of COVID-19 after they have passed away?|0
I am coughing but I don t have fever Could I have covid 19|I'm pregnant... am I at risk for COVID-19?|0
I am coughing but I don t have fever Could I have covid 19|Am I at risk for COVID-19 in the United Staes?|17
I am coughing but I don t have fever Could I have covid 19|I am pregnant, am I at a greater risk for more serious outcomes related to COVID-19?|0
How long does the virus stay airborne|How long does the virus live on surfaces, like packages, plastic, etc? Should we be worried about that? |9
How long does the virus stay airborne|Why do I have to stay at home?|0
How long does the virus stay airborne|How long do people have to isolate for?|0
How long does the virus stay airborne|How does COVID-19 spread?|0
How long does the virus stay airborne|What is social distancing and how does it help to minimize COVID-19?|0
What are the symptoms|What are the symptoms of COVID-19?|100
What are the symptoms|Are symptoms of COVID-19 different in children?|62
What are the symptoms|Can COVID-19 be transmitted when a person is not showing symptoms?|0
What are the symptoms|What is a coronavirus?|0
What are the symptoms|What is COVID-19? |0
How many cases in Montreal|How many Covid19 cases are there?|53
How many cases in Montreal|How many Covid19 cases have been reported in my country?|50
How many cases in Montreal|If someone has been exposed to another individual who is positive, after how many days without symptoms can one be sure that he/she has not been also infected?|0
How many cases in Montreal|How does COVID-19 spread?|0
How many cases in Montreal|How long do people have to isolate for?|0
how much fever should i tolerate before going to the doctor|Should I be tested for COVID-19?|37
how much fever should i tolerate before going to the doctor|Should I wear a face mask?|0
how much fever should i tolerate before going to the doctor|should we quarantine our mail and packages for a few days/hours before bringing it inside?|0
how much fever should i tolerate before going to the doctor|What should I do if I just returned from a trip?|0
how much fever should i tolerate before going to the doctor|If I'm high risk, what should I do?|0
I am 24 years old What is my risk of having severe symptoms of the virus|I'm pregnant... am I at risk for COVID-19?|0
I am 24 years old What is my risk of having severe symptoms of the virus|Am I at risk for COVID-19 in the United Staes?|69
I am 24 years old What is my risk of having severe symptoms of the virus|I have packages coming from China... am I at risk?|0
I am 24 years old What is my risk of having severe symptoms of the virus|I am pregnant, am I at a greater risk for more serious outcomes related to COVID-19?|0
I am 24 years old What is my risk of having severe symptoms of the virus|What can I do to reduce my and my family's risk of getting COVID-19?|0
How long does the virus remain active and alive after attacking a human body|How long does the virus live on surfaces, like packages, plastic, etc? Should we be worried about that? |66
How long does the virus remain active and alive after attacking a human body|How long do people have to isolate for?|0
How long does the virus remain active and alive after attacking a human body|How does COVID-19 spread?|0
How long does the virus remain active and alive after attacking a human body|What is social distancing and how does it help to minimize COVID-19?|0
How long does the virus remain active and alive after attacking a human body|What does it mean to be isolated?|0
If someone was infected once can they be reinfected Can they still carry the virus and infect others|Is COVID-19 contagious? Can someone who has it spread it to others?|73
If someone was infected once can they be reinfected Can they still carry the virus and infect others|Can someone who is quarantined for COVID-19 spread illness to others?|0
If someone was infected once can they be reinfected Can they still carry the virus and infect others|How can I protect myself and others?|0
If someone was infected once can they be reinfected Can they still carry the virus and infect others|Can i go to the funeral of someone who died of COVID-19?|0
If someone was infected once can they be reinfected Can they still carry the virus and infect others|If you have been released from isolation, will you still be able to spread COVID-19 to others?|0
How to protect myself on a plane|How can I protect myself and others?|17
How to protect myself on a plane|How can I protect my child from COVID-19?|14
How to protect myself on a plane|Should the general population wear masks to protect themselves from COVID-19?|0
How to protect myself on a plane|What steps should parents take to protect children during a community outbreak?|0
How to protect myself on a plane|Should I use soap and water or a hand sanitizer to protect against COVID-19?|0
What are the symptoms of Covid 19|What are the symptoms of COVID-19?|100
What are the symptoms of Covid 19|What is COVID-19? |0
What are the symptoms of Covid 19|Are symptoms of COVID-19 different in children?|79
What are the symptoms of Covid 19|What caused COVID-19? |0
What are the symptoms of Covid 19|What is the treatment for COVID-19?|0
How does it spread|How does COVID-19 spread?|100
How does it spread|What is community spread?|3
How does it spread|Can we use fabric masks to prevent the spread?|0
How does it spread|Can COVID-19 be spread through surface-touching?|72
How does it spread|What is social distancing and how does it help to minimize COVID-19?|0
Where did COVID 19 come from|Where did COVID-19 come from?|100
Where did COVID 19 come from|Where can I get tested for COVID-19?|0
Where did COVID 19 come from|Who is at a higher risk of serious illness and death from COVID-19?|0
Where did COVID 19 come from|How can I protect my child from COVID-19?|0
Where did COVID 19 come from|What is COVID-19? |0
What are the most common symptoms of COVID 19|What are the symptoms of COVID-19?|100
What are the most common symptoms of COVID 19|What is COVID-19? |0
What are the most common symptoms of COVID 19|Are symptoms of COVID-19 different in children?|7
What are the most common symptoms of COVID 19|What caused COVID-19? |0
What are the most common symptoms of COVID 19|What is the treatment for COVID-19?|0
How many cases are there in the us|How many Covid19 cases are there?|30
How many cases are there in the us|How many Covid19 cases have been reported in my country?|60
How many cases are there in the us|If someone has been exposed to another individual who is positive, after how many days without symptoms can one be sure that he/she has not been also infected?|0
How many cases are there in the us|How does COVID-19 spread?|0
How many cases are there in the us|How long do people have to isolate for?|0
what is the covıd 19 s symptoms|What are the symptoms of COVID-19?|100
what is the covıd 19 s symptoms|Are symptoms of COVID-19 different in children?|0
what is the covıd 19 s symptoms|What is COVID-19? |0
what is the covıd 19 s symptoms|What caused COVID-19? |0
what is the covıd 19 s symptoms|What is the treatment for COVID-19?|0
What are the symptoms of COVID 19|What are the symptoms of COVID-19?|100
What are the symptoms of COVID 19|What is COVID-19? |0
What are the symptoms of COVID 19|Are symptoms of COVID-19 different in children?|0
What are the symptoms of COVID 19|What caused COVID-19? |0
What are the symptoms of COVID 19|What is the treatment for COVID-19?|0
How many people are infected in Quebec|How long do people have to isolate for?|0
How many people are infected in Quebec|How can people help stop stigma related to COVID-19?|0
How many people are infected in Quebec|How many Covid19 cases are there?|50
How many people are infected in Quebec|Has anyone gotten infected in the United States?|0
How many people are infected in Quebec|If someone has been exposed to another individual who is positive, after how many days without symptoms can one be sure that he/she has not been also infected?|0
How contagious is covid 19|Is COVID-19 contagious? Can someone who has it spread it to others?|100
How contagious is covid 19|How does COVID-19 spread?|80
How contagious is covid 19|What is COVID-19? |0
How contagious is covid 19|Why is it called COVID-19?|0
How contagious is covid 19|What caused COVID-19? |0
How long does the virus live on surfaces|How long does the virus live on surfaces, like packages, plastic, etc? Should we be worried about that? |100
How long does the virus live on surfaces|How long do people have to isolate for?|0
How long does the virus live on surfaces|How does COVID-19 spread?|0
How long does the virus live on surfaces|What is social distancing and how does it help to minimize COVID-19?|0
How long does the virus live on surfaces|What does it mean to be isolated?|3
If I am starting to breath heavily should I get it checked out|I am pregnant, am I at a greater risk for more serious outcomes related to COVID-19?|0
If I am starting to breath heavily should I get it checked out|I have packages coming from China... am I at risk?|0
If I am starting to breath heavily should I get it checked out|Should I be tested for COVID-19?|60
If I am starting to breath heavily should I get it checked out|Should I wear a face mask?|0
If I am starting to breath heavily should I get it checked out|I'm pregnant... am I at risk for COVID-19?|0
How many cases in Montreal|How many Covid19 cases are there?|36
How many cases in Montreal|How many Covid19 cases have been reported in my country?|64
How many cases in Montreal|If someone has been exposed to another individual who is positive, after how many days without symptoms can one be sure that he/she has not been also infected?|0
How many cases in Montreal|How does COVID-19 spread?|0
How many cases in Montreal|How long do people have to isolate for?|0
how many people have died|How long do people have to isolate for?|0
how many people have died|How many Covid19 cases have been reported in my country?|16
how many people have died|Am I at risk if I touch someone who has died of COVID-19 after they have passed away?|0
how many people have died|Can i go to the funeral of someone who died of COVID-19?|0
how many people have died|How can people help stop stigma related to COVID-19?|0
What is the covid 19 symptoms|What are the symptoms of COVID-19?|100
What is the covid 19 symptoms|What is COVID-19? |0
What is the covid 19 symptoms|Are symptoms of COVID-19 different in children?|78
What is the covid 19 symptoms|What caused COVID-19? |0
What is the covid 19 symptoms|What is the treatment for COVID-19?|0
what are the main symptoms of coronavirus|What are the symptoms of COVID-19?|100
what are the main symptoms of coronavirus|What is a coronavirus?|0
what are the main symptoms of coronavirus|Are symptoms of COVID-19 different in children?|76
what are the main symptoms of coronavirus|What is novel (new) coronavirus?|0
what are the main symptoms of coronavirus|Can COVID-19 be transmitted when a person is not showing symptoms?|0
What are the symptoms of Covid 19|What are the symptoms of COVID-19?|100
What are the symptoms of Covid 19|What is COVID-19? |0
What are the symptoms of Covid 19|Are symptoms of COVID-19 different in children?|69
What are the symptoms of Covid 19|What caused COVID-19? |0
What are the symptoms of Covid 19|What is the treatment for COVID-19?|0
What are the symptoms|What are the symptoms of COVID-19?|100
What are the symptoms|Are symptoms of COVID-19 different in children?|78
What are the symptoms|Can COVID-19 be transmitted when a person is not showing symptoms?|0
What are the symptoms|What is a coronavirus?|0
What are the symptoms|What is COVID-19? |0
How to reduce the risk|What can I do to reduce my and my family's risk of getting COVID-19?|100
How to reduce the risk|If I'm high risk, what should I do?|0
How to reduce the risk|I'm pregnant... am I at risk for COVID-19?|0
How to reduce the risk|Am I at risk for COVID-19 in the United Staes?|81
How to reduce the risk|Any advice about how to minimize risk during grocery shopping trips or getting takeout.|82
what are the main symptoms|What are the symptoms of COVID-19?|100
what are the main symptoms|Are symptoms of COVID-19 different in children?|77
what are the main symptoms|Can COVID-19 be transmitted when a person is not showing symptoms?|0
what are the main symptoms|What is a coronavirus?|0
what are the main symptoms|What is COVID-19? |0
For how long COVID19 can stay alive on different surfaces|How many Covid19 cases are there?|0
For how long COVID19 can stay alive on different surfaces|Are symptoms of COVID-19 different in children?|0
For how long COVID19 can stay alive on different surfaces|How long does the virus live on surfaces, like packages, plastic, etc? Should we be worried about that? |100
For how long COVID19 can stay alive on different surfaces|How many Covid19 cases have been reported in my country?|0
For how long COVID19 can stay alive on different surfaces|Why do I have to stay at home?|0
What can we do to protect ourselves from COVID 19|How can I protect my child from COVID-19?|73
What can we do to protect ourselves from COVID 19|Should the general population wear masks to protect themselves from COVID-19?|78
What can we do to protect ourselves from COVID 19|What is COVID-19? |0
What can we do to protect ourselves from COVID 19|What types of cleaning products should I use to protect against COVID-19?|71
What can we do to protect ourselves from COVID 19|Where did COVID-19 come from?|0
Does covid transfer through air|I have read that CV is able to be contracted through the air, how far can it go in the air?|100
Does covid transfer through air|Can COVID-19 be transmitted through food?|0
Does covid transfer through air|Can COVID-19 be spread through surface-touching?|0
Does covid transfer through air|How does COVID-19 spread?|64
Does covid transfer through air|Can COVID-19 be spread through food (including refrigerated or frozen food)?|3
I am 43 What s the chance of my survival if I get covid|I am pregnant, am I at a greater risk for more serious outcomes related to COVID-19?|0
I am 43 What s the chance of my survival if I get covid|I'm pregnant... am I at risk for COVID-19?|0
I am 43 What s the chance of my survival if I get covid|Am I at risk for COVID-19 in the United Staes?|66
