What are the symptoms Is vomiting one of them|Children and adults have the same COVID19 symptoms, although children might not get as sick as adults. Children might get a fever, runny nose, or cough. Some children have had vomiting or diarrhea. We are still learning about how COVID-19 affects children.|6
What are the symptoms Is vomiting one of them|People might be able to spread the disease before people realize they are sick. But most scientists think that people are most likely to infect others when they have symptoms and feel sick. Canada public health services is doing research to try to answer this question.|0
What are the symptoms Is vomiting one of them|Coronaviruses are a large family of viruses. There are different types of coronaviruses.Some types of coronavirus are more common in people and some versions are more common in animals. Rarely, a type of the virus that was common in animals can spread to people. "Coronavirus Disease 2019” (which is shortened to "COVID-19") is an example of a type of coronavirus that has recently spread to humans.|0
Should I stay home|Staying at home and using "social distancing" helps stop the virus from spreading quickly. This helps to reduce the burden on healthcare systems, as there are not enough hospital workers and beds if too many people get sick at once.Social distancing means staying farther away from other people and avoiding groups of people. Since COVID-19 mostly spreads from person-to-person interactions, staying at least 6 feet away from other people can help stop the spread. It is important to use social distancing because people can spread COVID-19 even if they feel fine. It is especially important to use social distancing to protect people who are more likely to get very sick from the disease.|100
Should I stay home|If you are having symptoms of COVID-19, call your health care provider to be tested. If you do not have a health care provider, call 2-1-1 to be connected with a local community or hospital-connected clinic for referral to a test site. Health care providers are encouraged to order a test for any child or adult who is showing symptoms of COVID-19, even if their symptoms are mild.|0
Should I stay home|Face masks, including fabric ones, are likely only helpful in preventing people who have COVID-19 from spreading it to others. If you wear a cloth mask, you should still use the same social distancing measures as you would if you were not wearing a mask. This means you should stay at least 6 feet (2 meters) away from other people, wash your hands frequently, and avoid touching your face or eyes.When wearing a mask, make sure it covers your nose and mouth. Wash the mask after you use it every time. When handling the mask, act as though the front of the mask is contaminated. Don't touch the front of the mask when you take it off or put it on.It is not recommended that the general public wear surgical or N95 masks at this time. That is because there are not enough of these masks for health care workers. Health care workers need these masks to stay safe and to take care of sick patients. If you have extra surgical or N95 masks, please donate them to your local healthcare facility.|0
Should I stay home|If you do not have any symptoms, you will be asked to:1. Self-quarantine for 14 days after you get home.2. Do not have any visitors, especially older adults, or those with health problems who are higher risk of severe illness. 3. Monitor your health for fever, cough, or trouble breathing. 4. Wash your hands frequently with soap and water for at least 20 seconds, or use an alcohol based hand sanitizer that is at least 60% alcohol. 5. Cover your mouth and nose with your arm or a tissue when coughing or sneezing. Throw away the tissue right after and wash your hands. If you start to have symptoms like a cough or fever within the 14 days:1. Continue to self-isolate from others.2. Call a healthcare professional or a public health authority and tell them your symptoms and travel history. Follow their instructions.3.If your symptoms are severe - such as pain or pressure in the chest that won't go away, trouble breathing, feeling confused or unable to arouse, or lips or face that look blue, seek medical care right away. Please contact your medical provider if you have questions about your health and safety.|0
Should I stay home|If you are high risk and there is an outbreak near you, you should: 1. Stay home as much as you can2. Stock up on supplies like nonperishable foods and medicines3. Limit travel as much as you can4. Watch for symptoms and emergency signsIf you must interact with others, you should: 1. Keep at least 6 feet (2 meters) away from other people2. Stay away from crowds3. Stay away from people who are sick4. Wash your hands often with soap and water5. Don't touch your faceIf you get sick, please call your doctor. To learn more about how to prepare, click here: https://www.cdc.gov/coronavirus/2019-ncov/specific-groups/high-risk-complications.html|0
how can I prevent myself from getting sick|Try to avoid all unnecessary travel at this time. If it is essential to travel, try to avoid contact with sick passengers, mantain as much distance as possible from other passengers, avoid touching your eyes, nose or mouth with unwashed hands, and wash your hands often with soap and water for at least 20 seconds or use hand sanitizer that contains at least 60% alcohol. You should also wear a cloth face covering while at the airport and on the plane.|100
how can I prevent myself from getting sick|Face masks, including fabric ones, are likely only helpful in preventing people who have COVID-19 from spreading it to others. If you wear a cloth mask, you should still use the same social distancing measures as you would if you were not wearing a mask. This means you should stay at least 6 feet (2 meters) away from other people, wash your hands frequently, and avoid touching your face or eyes.When wearing a mask, make sure it covers your nose and mouth. Wash the mask after you use it every time. When handling the mask, act as though the front of the mask is contaminated. Don't touch the front of the mask when you take it off or put it on.It is not recommended that the general public wear surgical or N95 masks at this time. That is because there are not enough of these masks for health care workers. Health care workers need these masks to stay safe and to take care of sick patients. If you have extra surgical or N95 masks, please donate them to your local healthcare facility.|79
how can I prevent myself from getting sick|Right now, we don't know of any clear cases of the virus passing from people to their pets. There was a tiger in a zoo in New York City that seems to have gotten COVID-19 from its caretakers. To be safe, wash your hands before and after touching animals. Until we know more, if you have been diagnosed with COVID-19 and have a pet or other animal, you should:1. Avoid close contact with them. Do not snuggle or kiss them, let them lick you, sit on your lap, or sleep in your bed. 2. Avoid coughing and sneezing on your animals. Cover your coughs and sneezes. 3. Have another member of your household care for your animals, if you can. 4. If it's not possible to have someone else care for your animal, always wash your hands before touching or feeding them. 5. Limit your animal's contact with other people and animals. Tthis may mean keeping them indoors.We might learn more about human to animal spread in the future. Talk to your pet's doctor if you are worried about your pet's health.|0
how can I prevent myself from getting sick|You can protect your child by having them wash hands with soap and water for at least 20 seconds and avoid people who are sick. They should also stay away from people outside your home. This means you should avoid playdates, playing on public playgrounds, or being physically close to friends.You should also clean and disinfect surfaces that you touch a lot in household common areas like tables, chairs, and doorknobs. Wash clothes and plush toys frequently.|27
how can I prevent myself from getting sick|Face masks, including fabric ones, are likely only helpful in preventing people who have COVID-19 from spreading it to others. If you wear a cloth mask, you should still use the same social distancing measures as you would if you were not wearing a mask. This means you should stay at least 6 feet (2 meters) away from other people, wash your hands frequently, and avoid touching your face or eyes.When wearing a mask, make sure it covers your nose and mouth. Wash the mask after you use it every time. When handling the mask, act as though the front of the mask is contaminated. Don't touch the front of the mask when you take it off or put it on.It is not recommended that the general public wear surgical or N95 masks at this time. That is because there are not enough of these masks for health care workers. Health care workers need these masks to stay safe and to take care of sick patients. If you have extra surgical or N95 masks, please donate them to your local healthcare facility.|67
I have a headache and an itchy throat Am I at risk|The risk of COVID-19 spreading from products or packaging shipped over a period of days or weeks is likely to be low. Currently, there is no evidence that COVID-19 has been spread from imported goods.|0
I have a headache and an itchy throat Am I at risk|Pregnant women should do the same things as everyone else to avoid COVID-19 infection, including: Avoid close contact with people who are sick. Wash your hands often with soap and water for at least 20 seconds, especially after going to the bathroom; before eating; and after blowing your nose, coughing, or sneezing. If soap and water are not readily available, you can use an alcohol-based hand sanitizer that contains at least 60% alcohol. Clean and disinfect frequently-touched objects and surfaces using a regular household cleaning spray or wipe. Avoid touching your eyes, nose, and mouth with unwashed hands. Cover your cough or sneeze with a tissue, then throw the tissue in the trash and wash your hands. Stay home when you are sick. When you must go out, practice social distancing.|0
I have a headache and an itchy throat Am I at risk|This is a rapidly evolving situation and the risk assessment may change daily. The latest updates are available on CDC’s Coronavirus Disease 2019 (COVID-19) website.|10
I have a headache and an itchy throat Am I at risk|Because COVID-19 is a new disease, we are still learning how it affects pregnant women. At this time, there is no evidence to suggest that pregnant women are at a greater risk for more serious outcomes related to COVID-19 or that their developing child could be negatively affected by COVID-19. You can protect yourself from becoming ill by taking the following precautions:stay home as much as possible, except for important medical appointments talk to your doctor, obstetrician or midwife about the possibility of telephone or videoconference appointments avoid unnecessary visitors to your home wash your hands often with soap and water for at least 20 seconds use alcohol-based hand sanitizer if soap and water are not available practise physical distancing by keeping a distance of at least 2 metres from others avoid touching your mouth, nose and eyes avoid crowded places and peak-hours make limited trips to the store for essentials avoid travel by public transitFor more information, refer to our advice for motherson pregnancy, childbirth and caring for newborns. If you are pregnant and concerned about COVID-19, speak to your health care provider.|0
I have a headache and an itchy throat Am I at risk|Generally, do not touch the body of someone who has died of COVID-19. We are still learning how COVID-19 spreads and if a deceased body can transmit the virus. One could get COVID-19 by touching a surface or object that has the virus on it, and then touching their face (like their mouth, nose, or eyes). Try to avoid kissing washing, and shrouding the body. If washing and shrouding the body are important in your culture or religion, work with your community cultural and religious leaders as well as funeral home staff to try to reduce exposure as much as possible. People who conduct these activities should wear disposable gloves. If fluid splashing is expected, more personal protective equipment may be needed, such as disposable gowns, goggles, and face masks.|0
Is it safe to order food during the COVID 19 pandemic|There is currently no evidence to suggest that food is a likely way of spreading COVID-19. Food safety experts are closely watching the spread of COVID-19.|100
Is it safe to order food during the COVID 19 pandemic|Current thinking is that COVID-19 mostly spreads from person to person through respiratory droplets. Scientists are still studying how long coronavirus lives on surfaces. In general, you should practice good hygiene and food safety practices. This means cleaning surfaces that are used a lot, cleaning your fruits and vegetables, and cooking meats well. Wash your hands with soap and water before handling food.|100
Is it safe to order food during the COVID 19 pandemic|COVID-19 is a disease caused by a new type of virus. Sometimes people also call it "coronavirus," which is is the type of virus that causes COVID-19. COVID-19 causes some symptoms that are like getting a cold or flu. But some people get worse symptoms and need more care. COVID-19 is caused by a new type of virus that our body has not seen before. Since our body has not seen it before, our immune system has to learn how to fight off this new virus.|0
Is it safe to order food during the COVID 19 pandemic|COVID-19 stands for corona (CO), virus (VI), disease (D). The number "19" means it was first found in the year 2019.|0
Is it safe to order food during the COVID 19 pandemic|SARS-COV-2 is the name for the virus that causes the disease known as "COVID-19." Let's break it down."SARS" stands for "Severe Acute Respiratory Syndrome", meaning that it can cause serious problems with breathing and the lungs."COV" stands for "Coronavirus." This is the type of virus that causes COVID-19. The "2" is a way to say that this virus is different than the SARS virus that caused an outbreak in 2002-2003.|0
What are the symptoms of COVID 19|Those who are infected with COVID-19 may have little to no symptoms. You may not know you have symptoms of COVID-19 because they are similar to a cold or flu. Symptoms haveincluded:cough fever difficulty breathing pneumonia in both lungsIn severe cases, infection can leadto death.Symptoms may take up to 14 days to appear after exposure to COVID-19. This is the longest known incubation period for this disease.Recent evidence indicates that the virus can be transmitted to othersfrom someone who is infected but not showing symptoms. This includes peoplewho:have not yet developed symptoms (pre-symptomatic) never develop symptoms (asymptomatic)While experts know that these kinds of transmissions are happening amongthose in close contact or in close physical settings, it is not known to whatextent. This means it is extremely important to follow the proven preventative measures.Think you might have COVID-19? Take a self-assessment|100
What are the symptoms of COVID 19|COVID-19 is a disease caused by a new type of virus. Sometimes people also call it "coronavirus," which is is the type of virus that causes COVID-19. COVID-19 causes some symptoms that are like getting a cold or flu. But some people get worse symptoms and need more care. COVID-19 is caused by a new type of virus that our body has not seen before. Since our body has not seen it before, our immune system has to learn how to fight off this new virus.|0
What are the symptoms of COVID 19|Children and adults have the same COVID19 symptoms, although children might not get as sick as adults. Children might get a fever, runny nose, or cough. Some children have had vomiting or diarrhea. We are still learning about how COVID-19 affects children.|15
What are the symptoms of COVID 19|SARS-COV-2 is the name for the virus that causes the disease known as "COVID-19." Let's break it down."SARS" stands for "Severe Acute Respiratory Syndrome", meaning that it can cause serious problems with breathing and the lungs."COV" stands for "Coronavirus." This is the type of virus that causes COVID-19. The "2" is a way to say that this virus is different than the SARS virus that caused an outbreak in 2002-2003.|0
What are the symptoms of COVID 19|People with COVID-19 should receive supportive care to help relieve symptoms. People with mild symptoms are able to recover at home. If you experience a medical emergency such as trouble breathing, call 911 and let the operator know you may have COVID-19. For severe illness, treatment should include care to support vital organ functions.  Currently there are no FDA-approved drugs specifically for the treatment of COVID-19. Researchers are studying new drugs, and drugs that are already approved for other health conditions, as possible treatments for COVID-19. The FDA is working with drug manufacturers, researchers, and other partners to accelerate the development process for COVID-19 treatments. CDC has more information for health care providers about these potential treatments. Never take a prescription medicine or drug if it is not prescribed for you by your doctor for your health condition.|0
How do I treat coronavirus|In the lab, these drugs have been shown to prevent the growth of the virus that causes COVID-19. There are a few reports of patients with COVID-19 who received these drugs and improved. Some are reports of groups of patients, all of whom received the drug. It is not known whether it was the drug that led to the improvement or whether there were other factors involved. We do not know if the treated patients’ condition would have improved without the drug. To know this, there would have to be a group of similar patients who did not receive the drug (control). Because chloroquine phosphate and hydroxychloroquine may possibly help very sick patients, FDA is allowing these drugs to be provided to certain hospitalized patients under an Emergency Use Authorization (EUA) issued March 28, 2020.  Under the EUA, health care providers and patients are provided with information about the risks of these drugs. However, more data from clinical trials are necessary for us to determine whether chloroquine phosphate or hydroxychloroquine sulfate are safe and effective in treating or preventing COVID-19.|76
How do I treat coronavirus|If you do not have any symptoms, you will be asked to:1. Self-quarantine for 14 days after you get home.2. Do not have any visitors, especially older adults, or those with health problems who are higher risk of severe illness. 3. Monitor your health for fever, cough, or trouble breathing. 4. Wash your hands frequently with soap and water for at least 20 seconds, or use an alcohol based hand sanitizer that is at least 60% alcohol. 5. Cover your mouth and nose with your arm or a tissue when coughing or sneezing. Throw away the tissue right after and wash your hands. If you start to have symptoms like a cough or fever within the 14 days:1. Continue to self-isolate from others.2. Call a healthcare professional or a public health authority and tell them your symptoms and travel history. Follow their instructions.3.If your symptoms are severe - such as pain or pressure in the chest that won't go away, trouble breathing, feeling confused or unable to arouse, or lips or face that look blue, seek medical care right away. Please contact your medical provider if you have questions about your health and safety.|0
How do I treat coronavirus|Social distancing helps to reduce the chance of infecting people who are more likely to get severe disease. It helps to stop the virus from spreading quickly. This also helps to prevent there being too many sick people for hospitals to handle.|0
How do I treat coronavirus|Staying at home and using "social distancing" helps stop the virus from spreading quickly. This helps to reduce the burden on healthcare systems, as there are not enough hospital workers and beds if too many people get sick at once.Social distancing means staying farther away from other people and avoiding groups of people. Since COVID-19 mostly spreads from person-to-person interactions, staying at least 6 feet away from other people can help stop the spread. It is important to use social distancing because people can spread COVID-19 even if they feel fine. It is especially important to use social distancing to protect people who are more likely to get very sick from the disease.|0
How do I treat coronavirus|It is important to talk with your child about what is going on. This is a hard time and children will have questions. Stay calm, talk to them about the outbreak, and tell them what you are doing as a family to stay safe.|0
How many asymptomatic people are there likely to be|How long you should be isolated for varies on a case-by-case basis. If you have been sick with COVID-19 and have been in isolation, you should talk to your healthcare provider to decide when you can be released from isolation. Your doctor will look for signs that:-You are fever-free without taking fever-reducing medication -You no longer show symptoms -Sometimes, your doctor might recommend testing respiratory samples to decide if you can be released from isolationOnce you have been released from isolation, then you are no longer considered to be likely to infect other people.|0
How many asymptomatic people are there likely to be|People can fight stigma by providing social support in situations where you notice this is occurring. Stigma affects the emotional or  mental health  of stigmatized groups and the communities they live in. Stopping stigma is important to making communities and community members resilient. See  resources on mental health and coping during COVID-19 . Everyone can help stop stigma related to COVID-19 by  knowing the facts  and sharing them with others in your community.|0
How many asymptomatic people are there likely to be|This interactive map by the Johns Hopkins University provides updated information by country about the number of confirmed COVID-19 cases and deaths: https://coronavirus.jhu.edu/map.html.|66
How many asymptomatic people are there likely to be|To learn if there is Covid-19 where you live, check this world map with up-to-date details on the number of confirmed COVID-19 cases: https://coronavirus.jhu.edu/map.html|47
How many asymptomatic people are there likely to be|The time between exposure to the COVID-19 virus and onset of symptoms is called the “incubation period.” The incubation period for COVID-19 is typically 2 to 14 days, although in some cases it may be longer.|0
I have Hashimoto s hypothyroiditis Am I more at risk I also had a PE due to Fv leiden and oral contraceptives in 2001 what do you recommend I do|The risk of COVID-19 spreading from products or packaging shipped over a period of days or weeks is likely to be low. Currently, there is no evidence that COVID-19 has been spread from imported goods.|0
I have Hashimoto s hypothyroiditis Am I more at risk I also had a PE due to Fv leiden and oral contraceptives in 2001 what do you recommend I do|Because COVID-19 is a new disease, we are still learning how it affects pregnant women. At this time, there is no evidence to suggest that pregnant women are at a greater risk for more serious outcomes related to COVID-19 or that their developing child could be negatively affected by COVID-19. You can protect yourself from becoming ill by taking the following precautions:stay home as much as possible, except for important medical appointments talk to your doctor, obstetrician or midwife about the possibility of telephone or videoconference appointments avoid unnecessary visitors to your home wash your hands often with soap and water for at least 20 seconds use alcohol-based hand sanitizer if soap and water are not available practise physical distancing by keeping a distance of at least 2 metres from others avoid touching your mouth, nose and eyes avoid crowded places and peak-hours make limited trips to the store for essentials avoid travel by public transitFor more information, refer to our advice for motherson pregnancy, childbirth and caring for newborns. If you are pregnant and concerned about COVID-19, speak to your health care provider.|0
I have Hashimoto s hypothyroiditis Am I more at risk I also had a PE due to Fv leiden and oral contraceptives in 2001 what do you recommend I do|If you are high risk and there is an outbreak near you, you should: 1. Stay home as much as you can2. Stock up on supplies like nonperishable foods and medicines3. Limit travel as much as you can4. Watch for symptoms and emergency signsIf you must interact with others, you should: 1. Keep at least 6 feet (2 meters) away from other people2. Stay away from crowds3. Stay away from people who are sick4. Wash your hands often with soap and water5. Don't touch your faceIf you get sick, please call your doctor. To learn more about how to prepare, click here: https://www.cdc.gov/coronavirus/2019-ncov/specific-groups/high-risk-complications.html|26
I have Hashimoto s hypothyroiditis Am I more at risk I also had a PE due to Fv leiden and oral contraceptives in 2001 what do you recommend I do|Social distancing helps to reduce the chance of infecting people who are more likely to get severe disease. It helps to stop the virus from spreading quickly. This also helps to prevent there being too many sick people for hospitals to handle.|0
I have Hashimoto s hypothyroiditis Am I more at risk I also had a PE due to Fv leiden and oral contraceptives in 2001 what do you recommend I do|Staying at home and using "social distancing" helps stop the virus from spreading quickly. This helps to reduce the burden on healthcare systems, as there are not enough hospital workers and beds if too many people get sick at once.Social distancing means staying farther away from other people and avoiding groups of people. Since COVID-19 mostly spreads from person-to-person interactions, staying at least 6 feet away from other people can help stop the spread. It is important to use social distancing because people can spread COVID-19 even if they feel fine. It is especially important to use social distancing to protect people who are more likely to get very sick from the disease.|0
How does COVID 19 affect asymptomatic people s lungs|COVID-19 can spread in a few different ways. It can spread from person to person if you inhale an infected person's respiratory droplets when they sneezes, coughs, or talk. It can also spead if you touch something that an infected person has touched, like a door knob, elevator button, or bathroom faucet.That's why it's important to wash your hands, avoid touching your face, and practice social distancing to avoid getting sick. That's why it's also important to self-isolate and wear a mask around other household members if you are sick to avoid infecting other people.|20
How does COVID 19 affect asymptomatic people s lungs|People can fight stigma by providing social support in situations where you notice this is occurring. Stigma affects the emotional or  mental health  of stigmatized groups and the communities they live in. Stopping stigma is important to making communities and community members resilient. See  resources on mental health and coping during COVID-19 . Everyone can help stop stigma related to COVID-19 by  knowing the facts  and sharing them with others in your community.|0
How does COVID 19 affect asymptomatic people s lungs|In the lab, these drugs have been shown to prevent the growth of the virus that causes COVID-19. There are a few reports of patients with COVID-19 who received these drugs and improved. Some are reports of groups of patients, all of whom received the drug. It is not known whether it was the drug that led to the improvement or whether there were other factors involved. We do not know if the treated patients’ condition would have improved without the drug. To know this, there would have to be a group of similar patients who did not receive the drug (control). Because chloroquine phosphate and hydroxychloroquine may possibly help very sick patients, FDA is allowing these drugs to be provided to certain hospitalized patients under an Emergency Use Authorization (EUA) issued March 28, 2020.  Under the EUA, health care providers and patients are provided with information about the risks of these drugs. However, more data from clinical trials are necessary for us to determine whether chloroquine phosphate or hydroxychloroquine sulfate are safe and effective in treating or preventing COVID-19.|0
How does COVID 19 affect asymptomatic people s lungs|Together, we can slow the spread of COVID-19 by making a conscious effort to keep a physical distance between each other. Physical (social) distancing is proven to be one of the most effective ways to reduce the spread of illness during an outbreak. This means making changes in your everyday routines to minimize close contact with others, including:avoiding crowded places and non-essential gatherings avoiding common greetings, such as handshakes limiting contact with people at higher risk like older adults and those in poor health keeping a distance of at least 2 arms-length (approximately 2 metres) from others|0
How does COVID 19 affect asymptomatic people s lungs|COVID-19 is a disease caused by a new type of virus. Sometimes people also call it "coronavirus," which is is the type of virus that causes COVID-19. COVID-19 causes some symptoms that are like getting a cold or flu. But some people get worse symptoms and need more care. COVID-19 is caused by a new type of virus that our body has not seen before. Since our body has not seen it before, our immune system has to learn how to fight off this new virus.|0
What s corona virus|Coronaviruses are a large family of viruses. There are different types of coronaviruses.Some types of coronavirus are more common in people and some versions are more common in animals. Rarely, a type of the virus that was common in animals can spread to people. "Coronavirus Disease 2019” (which is shortened to "COVID-19") is an example of a type of coronavirus that has recently spread to humans.|100
What s corona virus|COVID-19 is a disease caused by a new type of virus. Sometimes people also call it "coronavirus," which is is the type of virus that causes COVID-19. COVID-19 causes some symptoms that are like getting a cold or flu. But some people get worse symptoms and need more care. COVID-19 is caused by a new type of virus that our body has not seen before. Since our body has not seen it before, our immune system has to learn how to fight off this new virus.|55
What s corona virus|MERS-CoV is one type of coronavirus. It is different type from the type of coronavirus that causes COVID-19. MERS-CoV stands for "Middle East Respiratory Syndrome- associated Coronavirus."The first cases of MERS-CoV were seen in 2012 in Saudi Arabia. MERS-CoV symptoms are fever, cough, and shortness of breath. People with this disease usually do not get sick from one another unless they are in very close contact.|0
